year,sector,subsector,is_sector_level,industry_name,industry_id,business_receipts,cost_goods_sold,advertising,gross_profit,ad_revenue_ratio,ad_gross_profit_ratio
2014,all industries,NA,TRUE,all industries,all_industries|_total,28075177764,17850424254,295420565,10224753510,0.01052248243923176,0.028892683301467676
2021,mining,oil and gas extraction,FALSE,oil and gas extraction,mining|oil_and_gas_extraction,261750737,130177477,29358,131573260,1.1216014264746846e-4,2.2313044459033697e-4
2021,mining,coal mining,FALSE,coal mining,mining|coal_mining,16127010,11074160,NA,5052850,NA,NA
2021,mining,metal ore mining,FALSE,metal ore mining,mining|metal_ore_mining,65867638,40119365,NA,25748273,NA,NA
2021,mining,nonmetallic mineral mining and quarrying,FALSE,nonmetallic mineral mining and quarrying,mining|nonmetallic_mineral_mining_and_quarrying,36660406,22994780,NA,13665626,NA,NA
2021,mining,support activities for mining,FALSE,support activities for mining,mining|support_activities_for_mining,56669214,26247620,67201,30421594,0.0011858466927033785,0.0022089901009131867
2021,utilities,total,TRUE,utilities,utilities|_total,658543430,382074468,1326464,276468962,0.0020142392127425824,0.004797876732361732
2021,utilities,"electric power generation, transmission, and distribution",FALSE,"electric power generation, transmission, and distribution",utilities|electric_power_generation_transmission_and_distribution,366067568,222935791,942435,143131777,0.0025744837357457463,0.0065843869177981355
2021,utilities,natural gas distribution,FALSE,natural gas distribution,utilities|natural_gas_distribution,78039475,65100822,63013,12938653,8.074503320274772e-4,0.004870136018022896
2021,utilities,"water, sewage, and other systems",FALSE,"water, sewage, and other systems",utilities|water_sewage_and_other_systems,14159705,3298400,27592,10861305,0.0019486281670416156,0.0025403945474323755
2021,utilities,combination gas and electric,FALSE,combination gas and electric,utilities|combination_gas_and_electric,200276681,90739456,293423,109537225,0.0014650881896729655,0.002678751447281963
2021,construction,total,TRUE,construction,construction|_total,2276626801,1640809005,7924314,635817796,0.003480725956717752,0.012463183713719142
2021,construction,construction of buildings,FALSE,construction of buildings,construction|construction_of_buildings,921390899,748445273,2164919,172945626,0.00234962055990527,0.012517917047523364
2021,construction,heavy and civil engineering construction,FALSE,heavy and civil engineering construction,construction|heavy_and_civil_engineering_construction,281463250,197714600,281428,83748650,9.998747616251854e-4,0.0033603884958145593
2021,construction,land subdivision,FALSE,land subdivision,construction|land_subdivision,27483291,18219881,74519,9263410,0.0027114292826139344,0.008044445835820719
2021,construction,electrical contractors,FALSE,electrical contractors,construction|electrical_contractors,164529909,111206821,620956,53323088,0.003774122308667903,0.011645162035627044
2021,construction,"plumbing, heating, and air-conditioning contractors",FALSE,"plumbing, heating, and air-conditioning contractors",construction|plumbing_heating_and_air_conditioning_contractors,203376791,131883767,1643390,71493024,0.008080518882806052,0.022986718256595217
2021,construction,other specialty trade contractors,FALSE,other specialty trade contractors,construction|other_specialty_trade_contractors,678382659,433338662,3139103,245043997,0.004627333789202887,0.01281036482603571
2021,manufacturing,total,TRUE,manufacturing,manufacturing|_total,8091529412,5696918228,93605345,2394611184,0.011568313013999583,0.03908999741813617
2021,manufacturing,animal food manufacturing and grain and oilseed milling,FALSE,animal food manufacturing and grain and oilseed milling,manufacturing|animal_food_manufacturing_and_grain_and_oilseed_milling,175907679,136727890,5317241,39179789,0.030227452435433476,0.13571387533506116
2021,manufacturing,sugar and confectionery product,FALSE,sugar and confectionery product,manufacturing|sugar_and_confectionery_product,25958797,15269366,813711,10689431,0.03134625229358664,0.07612294798478983
2021,manufacturing,fruit and vegetable preserving and specialty food manufacturing,FALSE,fruit and vegetable preserving and specialty food manufacturing,manufacturing|fruit_and_vegetable_preserving_and_specialty_food_manufacturing,79815206,55901550,1647530,23913656,0.02064180602377948,0.06889494437822473
2021,manufacturing,dairy product,FALSE,dairy product,manufacturing|dairy_product,55442546,42683373,964486,12759173,0.017396134730176354,0.0755915763505989
2021,manufacturing,meat and seafood processing,FALSE,meat and seafood processing,manufacturing|meat_and_seafood_processing,203949616,163055049,1362905,40894567,0.006682557323373435,0.03332728770547931
2021,manufacturing,bakeries and tortilla manufacturing,FALSE,bakeries and tortilla manufacturing,manufacturing|bakeries_and_tortilla_manufacturing,46857104,29099539,523190,17757565,0.011165649503221539,0.029462935937444125
2021,manufacturing,other food,FALSE,other food,manufacturing|other_food,174906842,113762095,6268928,61144747,0.03584152528464267,0.10252602729716095
2021,manufacturing,soft drink and ice,FALSE,soft drink and ice,manufacturing|soft_drink_and_ice,60139663,33537594,1983827,26602069,0.03298699894610317,0.07457416188191979
2021,manufacturing,breweries,FALSE,breweries,manufacturing|breweries,32118821,15134244,1619906,16984577,0.050434790243390315,0.09537511590662517
2021,manufacturing,wineries and distilleries,FALSE,wineries and distilleries,manufacturing|wineries_and_distilleries,31393777,16436746,1450386,14957031,0.0461997930354159,0.096970180779862
2021,manufacturing,tobacco manufacturing,FALSE,tobacco manufacturing,manufacturing|tobacco_manufacturing,58107382,17670490,684474,40436892,0.011779467194030528,0.016926968571175056
2021,manufacturing,textile mills,FALSE,textile mills,manufacturing|textile_mills,14371874,11174701,63820,3197173,0.004440617834528747,0.019961384635739137
2021,manufacturing,textile product mills,FALSE,textile product mills,manufacturing|textile_product_mills,28001339,16689028,325198,11312311,0.011613658903954558,0.02874726481618124
2021,manufacturing,apparel knitting mills,FALSE,apparel knitting mills,manufacturing|apparel_knitting_mills,4286278,2699859,229446,1586419,0.05353035897344969,0.14463139939700673
2021,manufacturing,cut and sew apparel contractors and manufacturers,FALSE,cut and sew apparel contractors and manufacturers,manufacturing|cut_and_sew_apparel_contractors_and_manufacturers,27291789,16588844,728222,10702945,0.02668282390721986,0.06803940410793478
2021,manufacturing,apparel accessories and other apparel,FALSE,apparel accessories and other apparel,manufacturing|apparel_accessories_and_other_apparel,2239284,1354559,69175,884725,0.030891570698491126,0.07818813755686796
2021,manufacturing,leather and allied product manufacturing,FALSE,leather and allied product manufacturing,manufacturing|leather_and_allied_product_manufacturing,11842590,7029823,535102,4812767,0.04518454155721004,0.11118385743585758
2021,manufacturing,wood product manufacturing,FALSE,wood product manufacturing,manufacturing|wood_product_manufacturing,144485209,97595341,436503,46889868,0.0030210912454021505,0.009309111298841788
2021,manufacturing,"pulp, paper, and paperboard mills",FALSE,"pulp, paper, and paperboard mills",manufacturing|pulp_paper_and_paperboard_mills,62528432,45855376,93763,16673056,0.0014995258476975721,0.005623624127454499
2021,manufacturing,converted paper product,FALSE,converted paper product,manufacturing|converted_paper_product,103166211,68069343,1057226,35096868,0.010247793243080333,0.03012308676660265
2021,manufacturing,printing and related support activities,FALSE,printing and related support activities,manufacturing|printing_and_related_support_activities,62490453,36635358,470270,25855095,0.007525469530521726,0.018188678092267693
2021,manufacturing,petroleum refineries (including integrated),FALSE,petroleum refineries (including integrated),manufacturing|petroleum_refineries_including_integrated_,1285226791,1125027214,588270,160199577,4.5771688243619876e-4,0.003672107074290215
2021,manufacturing,"asphalt paving, roofing, other petroleum and coal products",FALSE,"asphalt paving, roofing, other petroleum and coal products",manufacturing|asphalt_paving_roofing_other_petroleum_and_coal_products,28004430,17821038,230293,10183392,0.008223448932900973,0.022614566934082474
2021,manufacturing,basic chemical,FALSE,basic chemical,manufacturing|basic_chemical,242717139,182369223,1001539,60347916,0.004126362910037432,0.016596082621974883
2021,manufacturing,"resin, synthetic rubber, and artificial and synthetic fibers and filaments",FALSE,"resin, synthetic rubber, and artificial and synthetic fibers and filaments",manufacturing|resin_synthetic_rubber_and_artificial_and_synthetic_fibers_and_filaments,58599366,41805640,56227,16793726,9.595155005601937e-4,0.003348095592365863
2021,manufacturing,pharmaceutical and medicine,FALSE,pharmaceutical and medicine,manufacturing|pharmaceutical_and_medicine,512243536,275674801,19626578,236568735,0.038314935417750204,0.08296353277621407
2021,manufacturing,"paint, coating, and adhesive",FALSE,"paint, coating, and adhesive",manufacturing|paint_coating_and_adhesive,60671818,35868927,925385,24802891,0.015252303796138102,0.03730956201839535
2021,manufacturing,"soap, cleaning compound, and toilet preparation",FALSE,"soap, cleaning compound, and toilet preparation",manufacturing|soap_cleaning_compound_and_toilet_preparation,120086931,60735436,8160009,59351495,0.06795084970570195,0.13748615767808375
2021,manufacturing,other chemical product and preparation,FALSE,other chemical product and preparation,manufacturing|other_chemical_product_and_preparation,100942889,70498279,494484,30444610,0.004898651157091412,0.016242086858724747
2021,manufacturing,plastics product,FALSE,plastics product,manufacturing|plastics_product,163741509,117877430,448384,45864079,0.00273836489438973,0.00977636550817907
2021,manufacturing,rubber product,FALSE,rubber product,manufacturing|rubber_product,63034142,43653785,680396,19380357,0.010794086798230712,0.03510750601756201
2021,manufacturing,"clay, refractory, and other nonmetallic mineral product",FALSE,"clay, refractory, and other nonmetallic mineral product",manufacturing|clay_refractory_and_other_nonmetallic_mineral_product,36760911,24726740,366080,12034171,0.00995840391441877,0.030420043059052427
2021,manufacturing,glass and glass product,FALSE,glass and glass product,manufacturing|glass_and_glass_product,24665103,16746266,46080,7918837,0.0018682265385228677,0.005819036305457481
2021,manufacturing,"cement, concrete, lime, and gypsum product",FALSE,"cement, concrete, lime, and gypsum product",manufacturing|cement_concrete_lime_and_gypsum_product,90648157,61351753,202758,29296404,0.002236758106400332,0.006920917666209136
2021,manufacturing,"iron, steel mills, and steel product",FALSE,"iron, steel mills, and steel product",manufacturing|iron_steel_mills_and_steel_product,165886716,121082388,78245,44804328,4.7167731019522984e-4,0.0017463714666136718
2021,manufacturing,nonferrous metal production and processing,FALSE,nonferrous metal production and processing,manufacturing|nonferrous_metal_production_and_processing,97022306,80269500,64455,16752806,6.643317671711493e-4,0.0038474151733148463
2021,manufacturing,foundries,FALSE,foundries,manufacturing|foundries,23420810,17366795,34434,6054015,0.0014702309612690595,0.005687795619931566
2021,manufacturing,forging and stamping,FALSE,forging and stamping,manufacturing|forging_and_stamping,15510291,11361878,33171,4148413,0.0021386445940956233,0.007996069822363396
2021,manufacturing,"cutlery, hardware, spring and wire: machine shops, screw, nut, and bolt",FALSE,"cutlery, hardware, spring and wire: machine shops, screw, nut, and bolt",manufacturing|cutlery_hardware_spring_and_wire_machine_shops_screw_nut_and_bolt,74745291,48096388,310844,26648903,0.0041587101453655455,0.011664420107649459
2021,manufacturing,architectural and structural metals,FALSE,architectural and structural metals,manufacturing|architectural_and_structural_metals,80857405,56639712,279751,24217693,0.003459806804336597,0.011551513185008994
2021,manufacturing,"boiler, tank, and shipping container",FALSE,"boiler, tank, and shipping container",manufacturing|boiler_tank_and_shipping_container,31300091,24448258,31112,6851833,9.93990720346468e-4,0.004540682763283927
2021,manufacturing,"coating, engraving, heat treating, and allied activities",FALSE,"coating, engraving, heat treating, and allied activities",manufacturing|coating_engraving_heat_treating_and_allied_activities,15782907,9820761,44356,5962146,0.0028103821431628533,0.007439603122768211
2021,manufacturing,other fabricated metal product,FALSE,other fabricated metal product,manufacturing|other_fabricated_metal_product,124301385,83357044,554279,40944341,0.004459153854158584,0.013537377485206075
2021,manufacturing,"agriculture, construction, and mining machinery",FALSE,"agriculture, construction, and mining machinery",manufacturing|agriculture_construction_and_mining_machinery,126039281,90060302,478672,35978979,0.0037978001477174408,0.01330421299614978
2021,manufacturing,industrial machinery,FALSE,industrial machinery,manufacturing|industrial_machinery,48792379,32124462,170587,16667917,0.003496181237647789,0.0102344522113951
2021,manufacturing,commercial and service industry machinery,FALSE,commercial and service industry machinery,manufacturing|commercial_and_service_industry_machinery,33853423,19862585,314327,13990838,0.009284939960133427,0.022466631376905372
2021,manufacturing,"ventilation, heating, air-conditioning, and commercial refrigeration equipment",FALSE,"ventilation, heating, air-conditioning, and commercial refrigeration equipment",manufacturing|ventilation_heating_air_conditioning_and_commercial_refrigeration_equipment,67034555,45276600,478123,21757955,0.0071324856262564885,0.021974629509069213
2021,manufacturing,metalworking machinery,FALSE,metalworking machinery,manufacturing|metalworking_machinery,27836936,18041914,85786,9795022,0.00308173284588505,0.008758122238010287
2021,manufacturing,"engine, turbine, and power transmission equipment",FALSE,"engine, turbine, and power transmission equipment",manufacturing|engine_turbine_and_power_transmission_equipment,39216875,29988373,77331,9228502,0.001971880727365452,0.008379583165285113
2021,manufacturing,other general purpose machinery,FALSE,other general purpose machinery,manufacturing|other_general_purpose_machinery,99488830,66442629,1052124,33046201,0.01057529774950615,0.03183797132989659
2021,manufacturing,computer and peripheral equipment,FALSE,computer and peripheral equipment,manufacturing|computer_and_peripheral_equipment,298652325,191188363,4664756,107463962,0.01561935270385054,0.043407630922820434
2021,manufacturing,communications equipment,FALSE,communications equipment,manufacturing|communications_equipment,64547379,39714700,252343,24832679,0.003909422875249513,0.010161730838625989
2021,manufacturing,audio and video equipment manufacturing and reproducing magnetic and optical media,FALSE,audio and video equipment manufacturing and reproducing magnetic and optical media,manufacturing|audio_and_video_equipment_manufacturing_and_reproducing_magnetic_and_optical_media,47705568,21658816,961214,26046752,0.020148884926807706,0.03690341121994788
2021,manufacturing,semiconductor and other electronic component,FALSE,semiconductor and other electronic component,manufacturing|semiconductor_and_other_electronic_component,313930832,181232671,1580683,132698161,0.005035131433028534,0.011911868168240854
2021,manufacturing,"navigational, measuring, electromedical, and control instruments",FALSE,"navigational, measuring, electromedical, and control instruments",manufacturing|navigational_measuring_electromedical_and_control_instruments,150661342,83793623,1342546,66867719,0.008911018461524124,0.020077640153988205
2021,manufacturing,electrical lighting equipment and household appliance,FALSE,electrical lighting equipment and household appliance,manufacturing|electrical_lighting_equipment_and_household_appliance,127914441,97933363,1155263,29981078,0.009031529129693808,0.03853307075882995
2021,manufacturing,electrical equipment,FALSE,electrical equipment,manufacturing|electrical_equipment,90320916,57672610,532800,32648306,0.005898965860797957,0.01631937657041073
2021,manufacturing,other electrical equipment and component,FALSE,other electrical equipment and component,manufacturing|other_electrical_equipment_and_component,68717699,47759009,321306,20958690,0.004675738633215876,0.015330442885504772
2021,manufacturing,motor vehicles and parts,FALSE,motor vehicles and parts,manufacturing|motor_vehicles_and_parts,862998500,689270520,12416449,173727980,0.01438756730168129,0.07147063472446982
2021,manufacturing,aerospace product and parts,FALSE,aerospace product and parts,manufacturing|aerospace_product_and_parts,310339052,216201650,380410,94137402,0.0012257883677494767,0.004041008057562498
2021,manufacturing,ship and boat building,FALSE,ship and boat building,manufacturing|ship_and_boat_building,55822035,35433592,314457,20388443,0.005633205597037084,0.015423296423370828
2021,manufacturing,other transportation equipment and railroad rolling stock,FALSE,other transportation equipment and railroad rolling stock,manufacturing|other_transportation_equipment_and_railroad_rolling_stock,53171314,38455531,369384,14715783,0.006947054195425751,0.0251012127591172
2021,manufacturing,furniture and related product manufacturing,FALSE,furniture and related product manufacturing,manufacturing|furniture_and_related_product_manufacturing,79433195,52827467,1516578,26605728,0.01909249653120462,0.057001935823744423
2021,manufacturing,medical equipment and supplies,FALSE,medical equipment and supplies,manufacturing|medical_equipment_and_supplies,196745942,106660327,2217785,90085615,0.011272329062827633,0.02461863639383491
2021,manufacturing,other miscellaneous manufacturing,FALSE,other miscellaneous manufacturing,manufacturing|other_miscellaneous_manufacturing,106835772,65749701,2019982,41086071,0.018907356236448594,0.04916464268389158
2021,wholesale trade,total,TRUE,wholesale trade,wholesale_trade|_total,6143514513,5029354204,43109292,1114160309,0.007017040801120998,0.038692180695875066
2021,wholesale trade,motor vehicle and motor vehicle parts and supplies,FALSE,motor vehicle and motor vehicle parts and supplies,wholesale_trade|motor_vehicle_and_motor_vehicle_parts_and_supplies,386221521,312847054,4483028,73374467,0.011607400821146889,0.06109792933828058
2021,wholesale trade,lumber and other construction materials,FALSE,lumber and other construction materials,wholesale_trade|lumber_and_other_construction_materials,153288665,115561250,406316,37727415,0.002650659133863551,0.010769781072994268
2021,wholesale trade,professional and commercial equipment and supplies,FALSE,professional and commercial equipment and supplies,wholesale_trade|professional_and_commercial_equipment_and_supplies,310784192,214864687,2574932,95919505,0.008285273402837684,0.026844717349198164
2021,wholesale trade,metal and mineral (except petroleum),FALSE,metal and mineral (except petroleum),wholesale_trade|metal_and_mineral_except_petroleum_,170628831,143298330,74557,27330501,4.369542917398291e-4,0.0027279778003337736
2021,wholesale trade,electrical and electronic goods,FALSE,electrical and electronic goods,wholesale_trade|electrical_and_electronic_goods,586054865,485916168,4490960,100138697,0.007663036804583134,0.04484739800438985
2021,wholesale trade,"hardware, plumbing, heating equipment, and supplies",FALSE,"hardware, plumbing, heating equipment, and supplies",wholesale_trade|hardware_plumbing_heating_equipment_and_supplies,157207175,110637340,941850,46569835,0.005991138763227569,0.020224465042661198
2021,wholesale trade,"machinery, equipment, and supplies",FALSE,"machinery, equipment, and supplies",wholesale_trade|machinery_equipment_and_supplies,407816674,304261425,1759810,103555249,0.004315198745404902,0.016993923697677556
2021,wholesale trade,"furniture, sports, toys, recycle, jewelry, and other durable goods",FALSE,"furniture, sports, toys, recycle, jewelry, and other durable goods",wholesale_trade|furniture_sports_toys_recycle_jewelry_and_other_durable_goods,443317538,352981932,5229213,90335606,0.011795637554948255,0.057886510441962385
2021,wholesale trade,paper and paper product,FALSE,paper and paper product,wholesale_trade|paper_and_paper_product,70977558,56384405,206348,14593153,0.0029072287891336018,0.014140055956378995
2021,wholesale trade,drugs and druggists' sundries,FALSE,drugs and druggists' sundries,wholesale_trade|drugs_and_druggists_sundries,976804250,859310042,8036686,117494208,0.00822752972256212,0.06840069937745356
2021,wholesale trade,"apparel, piece goods, and notions",FALSE,"apparel, piece goods, and notions",wholesale_trade|apparel_piece_goods_and_notions,154240365,97831766,4771494,56408599,0.030935442871909698,0.08458806076711815
2021,wholesale trade,grocery and related product,FALSE,grocery and related product,wholesale_trade|grocery_and_related_product,872037010,686505040,4209052,185531970,0.0048266896378629616,0.02268639739016408
2021,wholesale trade,farm product raw material,FALSE,farm product raw material,wholesale_trade|farm_product_raw_material,181645291,164730456,153345,16914835,8.4420024959524e-4,0.00906571066167657
2021,wholesale trade,chemical and allied products,FALSE,chemical and allied products,wholesale_trade|chemical_and_allied_products,106517992,87497383,140135,19020609,0.0013155993402504246,0.007367534867048684
2021,wholesale trade,petroleum and petroleum products,FALSE,petroleum and petroleum products,wholesale_trade|petroleum_and_petroleum_products,818604157,774923733,241061,43680424,2.944781039024213e-4,0.005518742217337451
2021,wholesale trade,"beer, wine, and distilled alcoholic beverage",FALSE,"beer, wine, and distilled alcoholic beverage",wholesale_trade|beer_wine_and_distilled_alcoholic_beverage,93651854,69763990,2845244,23887864,0.03038107499719119,0.11910834723439484
2021,wholesale trade,miscellaneous nondurable goods,FALSE,miscellaneous nondurable goods,wholesale_trade|miscellaneous_nondurable_goods,245816383,190984571,2417714,54831812,0.009835446972629159,0.044093271985977775
2021,wholesale trade,wholesale electronic markets and agents and brokers,FALSE,wholesale electronic markets and agents and brokers,wholesale_trade|wholesale_electronic_markets_and_agents_and_brokers,7900193,1054631,127547,6845562,0.016144795449933944,0.01863207140626292
2021,retail trade,total,TRUE,retail trade,retail_trade|_total,5829275282,4224248150,78267345,1605027132,0.013426599570907003,0.048763876597196366
2021,retail trade,new and used car dealers,FALSE,new and used car dealers,retail_trade|new_and_used_car_dealers,1006928203,860813729,7260578,146114474,0.007210621351520532,0.0496910251341698
2021,retail trade,other motor vehicle and parts dealers,FALSE,other motor vehicle and parts dealers,retail_trade|other_motor_vehicle_and_parts_dealers,242643523,164075497,2220550,78568026,0.009151490930174139,0.028262769386620454
2021,retail trade,furniture and home furnishings stores,FALSE,furniture and home furnishings stores,retail_trade|furniture_and_home_furnishings_stores,123035164,70002463,4135706,53032701,0.03361401623360294,0.07798407250650877
2021,retail trade,electronics and appliance stores,FALSE,electronics and appliance stores,retail_trade|electronics_and_appliance_stores,126198259,95635795,2059838,30562464,0.016322237852742484,0.06739764176082137
2021,retail trade,home centers; paint and wallpaper stores,FALSE,home centers; paint and wallpaper stores,retail_trade|home_centers_paint_and_wallpaper_stores,262178191,168651492,2503380,93526699,0.009548391460218748,0.02676647445880668
2021,retail trade,hardware stores,FALSE,hardware stores,retail_trade|hardware_stores,30613543,20365649,265287,10247894,0.008665674534959903,0.025886977363348995
2021,retail trade,other building materials dealers,FALSE,other building materials dealers,retail_trade|other_building_materials_dealers,122669340,87212856,583063,35456484,0.004753127391082401,0.01644446753378028
2021,retail trade,lawn and garden equipment and supplies stores,FALSE,lawn and garden equipment and supplies stores,retail_trade|lawn_and_garden_equipment_and_supplies_stores,34192518,22545614,290864,11646904,0.008506656339261122,0.02497350368819044
2021,retail trade,food and beverage stores,FALSE,food and beverage stores,retail_trade|food_and_beverage_stores,846962557,649032422,4119596,197930135,0.00486396472423987,0.020813384480336962
2021,retail trade,"beer, wine, and liquor stores",FALSE,"beer, wine, and liquor stores",retail_trade|beer_wine_and_liquor_stores,40512111,30728986,218185,9783125,0.005385673434790895,0.022302178496134927
2021,retail trade,health and personal care stores,FALSE,health and personal care stores,retail_trade|health_and_personal_care_stores,534089050,402332735,4876467,131756315,0.009130438079567442,0.03701125824595201
2021,retail trade,gasoline stations,FALSE,gasoline stations,retail_trade|gasoline_stations,397890725,335982474,643910,61908251,0.001618308644917521,0.010401036850483792
2021,retail trade,clothing and clothing accessories stores,FALSE,clothing and clothing accessories stores,retail_trade|clothing_and_clothing_accessories_stores,247569665,131460480,7667490,116109185,0.030971040010091704,0.06603689449719245
2021,retail trade,"sporting goods, hobby, book, and music stores",FALSE,"sporting goods, hobby, book, and music stores",retail_trade|sporting_goods_hobby_book_and_music_stores,84171948,50607540,1916767,33564408,0.022772040395215756,0.05710712967140669
2021,retail trade,general merchandise stores,FALSE,general merchandise stores,retail_trade|general_merchandise_stores,884836814,675581218,7049792,209255596,0.007967335771361791,0.03368986127376971
2021,retail trade,miscellaneous store retailers,FALSE,miscellaneous store retailers,retail_trade|miscellaneous_store_retailers,182482376,114169477,3376780,68312899,0.01850469110507417,0.04943107450322083
2021,retail trade,nonstore retailers,FALSE,nonstore retailers,retail_trade|nonstore_retailers,662301293,345049723,29079092,317251570,0.043906138048261364,0.09165941085807708
2021,transportation and warehousing,total,TRUE,transportation and warehousing,transportation_and_warehousing|_total,1149870702,392795485,4946874,757075217,0.004302113264905153,0.006534190908536899
2021,transportation and warehousing,air transportation,FALSE,air transportation,transportation_and_warehousing|air_transportation,160536437,60231454,840687,100304983,0.005236736380289791,0.008381308434098433
2021,transportation and warehousing,rail transportation,FALSE,rail transportation,transportation_and_warehousing|rail_transportation,58395057,8227865,61460,50167192,0.0010524863431505855,0.0012251034500794862
2021,transportation and warehousing,water transportation,FALSE,water transportation,transportation_and_warehousing|water_transportation,25421168,13005348,109110,12415820,0.004292092322429874,0.008787981784529737
2021,transportation and warehousing,truck transportation,FALSE,truck transportation,transportation_and_warehousing|truck_transportation,373094090,146884514,843253,226209576,0.0022601617731334207,0.0037277511187236386
2021,transportation and warehousing,transit and ground passenger transportation,FALSE,transit and ground passenger transportation,transportation_and_warehousing|transit_and_ground_passenger_transportation,27780818,6856123,89528,20924695,0.0032226552868241678,0.00427858088254094
2021,transportation and warehousing,pipeline transportation,FALSE,pipeline transportation,transportation_and_warehousing|pipeline_transportation,19811977,8006144,2513,11805833,1.268424650402128e-4,2.1286087987183963e-4
2021,transportation and warehousing,other transportation and support activities,FALSE,other transportation and support activities,transportation_and_warehousing|other_transportation_and_support_activities,444451799,133334529,2791719,311117270,0.006281263809216801,0.008973204862590881
2021,transportation and warehousing,warehousing and storage,FALSE,warehousing and storage,transportation_and_warehousing|warehousing_and_storage,40379356,16249509,208603,24129847,0.0051660804099996046,0.008645019589224912
2021,information,total,TRUE,information,information|_total,1685590896,321338547,65785018,1364252349,0.039027867412022375,0.048220564214692806
2021,information,newspaper publishers,FALSE,newspaper publishers,information|newspaper_publishers,16556777,3683673,423122,12873104,0.025555819227377406,0.03286868497294825
2021,information,periodical publishers,FALSE,periodical publishers,information|periodical_publishers,21853725,4490189,523045,17363536,0.023933906004582742,0.030123184586365356
2021,information,book publishers,FALSE,book publishers,information|book_publishers,20895870,5806452,420994,15089418,0.020147234836357615,0.02789994948778011
2021,information,database directory and other publishers,FALSE,database directory and other publishers,information|database_directory_and_other_publishers,11088734,3785515,269223,7303219,0.024278966381554468,0.03686360767765556
2021,information,software publishers,FALSE,software publishers,information|software_publishers,347356313,57222148,13220137,290134165,0.03805929676596953,0.045565598935926765
2021,information,motion picture and video industries (except video rental),FALSE,motion picture and video industries (except video rental),information|motion_picture_and_video_industries_except_video_rental_,42524294,14535995,736741,27988299,0.017325178873046077,0.026323178839843035
2021,information,sound recording industries,FALSE,sound recording industries,information|sound_recording_industries,11941219,2988168,249553,8953051,0.02089845266216121,0.027873514849853977
2021,information,broadcasting (except internet),FALSE,broadcasting (except internet),information|broadcasting_except_internet_,134746749,15846240,7558116,118900509,0.05609126792365135,0.06356672535354747
2021,information,"telecommunications (paging, cellular, cable, satellite, & internet service providers",FALSE,"telecommunications (paging, cellular, cable, satellite, & internet service providers",information|telecommunications_paging_cellular_cable_satellite_internet_service_providers,547486228,128251790,14651628,419234438,0.026761637554835443,0.03494853158985951
2021,information,"data processing, hosting, and related services",FALSE,"data processing, hosting, and related services",information|data_processing_hosting_and_related_services,307736329,61575166,16080604,246161163,0.052254486989737246,0.06532551196957093
2021,information,other information services,FALSE,other information services,information|other_information_services,223404659,23153212,11651856,200251447,0.05215583261403693,0.05818612636541897
2021,finance and insurance,total,TRUE,finance and insurance,finance_and_insurance|_total,2861320315,1558624267,38826880,1302696048,0.013569567795837637,0.029805018645454585
2021,finance and insurance,commercial banking,FALSE,commercial banking,finance_and_insurance|commercial_banking,25698456,NA,783734,NA,0.03049731859377077,NA
2021,finance and insurance,"savings institutions, credit unions, and other depository credit intermediation",FALSE,"savings institutions, credit unions, and other depository credit intermediation",finance_and_insurance|savings_institutions_credit_unions_and_other_depository_credit_intermediation,10006133,NA,791331,NA,0.07908459741640451,NA
2021,finance and insurance,credit card issuing and other consumer credit,FALSE,credit card issuing and other consumer credit,finance_and_insurance|credit_card_issuing_and_other_consumer_credit,76642717,404003,7833338,76238714,0.10220590170361524,0.10274750961827608
2021,finance and insurance,real estate credit (including mortgage bankers and originators),FALSE,real estate credit (including mortgage bankers and originators),finance_and_insurance|real_estate_credit_including_mortgage_bankers_and_originators_,48734578,252920,2070055,48481658,0.04247610392768765,0.04269769404338441
2021,finance and insurance,"international, secondary financing, and other nondepository credit intermediation",FALSE,"international, secondary financing, and other nondepository credit intermediation",finance_and_insurance|international_secondary_financing_and_other_nondepository_credit_intermediation,27874754,53093,350084,27821661,0.012559178100728709,0.012583145197549493
2021,finance and insurance,"activities related to credit intermediation (loan brokers, check clearing, etc.)",FALSE,"activities related to credit intermediation (loan brokers, check clearing, etc.)",finance_and_insurance|activities_related_to_credit_intermediation_loan_brokers_check_clearing_etc_,113310139,86278,3321852,113223861,0.02931645860923355,0.02933879811782783
2021,finance and insurance,investment banking and securities dealing,FALSE,investment banking and securities dealing,finance_and_insurance|investment_banking_and_securities_dealing,96092081,NA,474184,NA,0.004934683431405758,NA
2021,finance and insurance,securities brokerage,FALSE,securities brokerage,finance_and_insurance|securities_brokerage,75025048,NA,1122377,NA,0.014960030415442053,NA
2021,finance and insurance,commodity contracts dealing and brokerage,FALSE,commodity contracts dealing and brokerage,finance_and_insurance|commodity_contracts_dealing_and_brokerage,5072337,NA,81039,NA,0.015976659279539195,NA
2021,finance and insurance,"securities, commodity exchanges, and other financial investment activities",FALSE,"securities, commodity exchanges, and other financial investment activities",finance_and_insurance|securities_commodity_exchanges_and_other_financial_investment_activities,191774665,1949096,3350717,189825569,0.017472156710585312,0.017651557783556544
2021,finance and insurance,life insurance,FALSE,life insurance,finance_and_insurance|life_insurance,741796001,672066412,2272330,69729589,0.003063281544975598,0.03258774406371447
2021,finance and insurance,property and casualty insurance,FALSE,property and casualty insurance,finance_and_insurance|property_and_casualty_insurance,1251482165,857854048,11784125,393628117,0.009416134987429086,0.02993720339342527
